state_name,year,total_requirement_mu,total_availability_mu,total_deficit_mu,total_gen_mu,avg_capacity_mw,total_renew_gen_mu,total_solar_gen_mu,total_wind_gen_mu,total_other_gen_mu,avg_coal_stock_days,avg_normative_coal_stock_days,avg_req_normative_coal_stock_tonnes,avg_import_coal_stock_tonnes,avg_indigenous_coal_stock_tonnes,avg_coal_plf_prcnt,avg_actual_vs_norm_coal_stock_prcnt,total_coal_consumption_tonnes,total_coal_receipt_tonnes,total_coal_requirement_tonnes,avg_actual_coal_stock_tonnes,total_coal_stock_critical_incidents,yearly_avg_total_outage_mw,yearly_avg_fresh_outage_mw,total_energy_lost_mwh,total_fresh_incidents,avg_total_capacity_mw,avg_thermal_capacity_mw,avg_nuclear_capacity__mw,avg_hydro_capacity__mw,avg_res_capacity_mw,coal_reserves_mt,coal_production_mt,coal_consumption_power_mt,total_coal_import_mt,avg_import_priceRs,total_amountCr
madhya pradesh,2025,,,,34423.729999999996,403.9166666666667,,,,,,23.599999999999998,417.33111111111157,0.0,325.15645267489714,73.18510288065842,95.95316872427985,16329.300000000005,17374.1,17046.000000000007,325.15645267489714,60.0,2912.9016617790817,2912.9016617790817,5441136.0,180.0,,,,,,,,,,,
bhutan,2021,,,,16208.940000000002,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,60.0,,,,,,,,,217.75,10392.014583333335,120533.86
haryana,2024,,,,28648.789999999997,443.1992307692305,764.43,250.05999999999997,0.0,514.37,,23.583333333333332,354.3486833333334,2.5308227536769246,420.1742092757385,35.537637313063904,67.3823796069707,20826.309999999998,21493.12,27447.640000000003,422.70622178346304,0.0,1334.1709158015076,711.7009800704486,10570378.32,255.0,7719.453333333334,5761.59,0.0,0.0,1957.8633333333335,,,,,,
puducherry,2024,,,,214.45,32.5,19.08000000000001,19.08000000000001,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,12.0,81.8611111111111,32.5,0.0,0.0,49.36111111111111,,,,,,
tamil nadu,2019,,,,80932.3700000001,206.98887447559954,1223.9699999999998,640.8299999999999,564.28,18.86,12.934768091824543,30.0,0.0,31.215308179723504,118.9343758427206,60.10237847418727,,0.0,0.0,26968.07000000001,150.14966334912103,60.0,5513.311378008194,1305.33710765489,47985444.480000004,1488.0,31606.643333333337,13948.880000000003,13039.563333333332,2440.0,2178.2000000000003,36229.83,24.25,47.480000000000004,240.31999999999994,13575.234848484848,183025.28999999995
delhi,2024,,,,4207.32,552.1000000000003,521.62,0.0,0.0,521.62,,,,,,,,,,,,,504.25014954888144,504.25014954888144,4128648.0000000005,48.0,2554.35,2208.4,0.0,0.0,345.95000000000005,,,,,,
jammu and kashmir,2019,,,,17970.809999999987,278.76923076923083,0.0,0.0,0.0,0.0,,,,,,,,,,,,,820.7291794674861,820.7291794674861,7119288.0,156.0,3813.0066666666667,175.0,196.42333333333332,0.0,3441.5833333333335,27.55,0.01,,240.31999999999994,13575.234848484848,183025.28999999995
jharkhand,2025,,,,7957.249999999998,244.7576054315185,,,,,,24.25,216.36666666666682,0.0,281.24143518518514,67.63472222222224,132.48842592592592,4409.6,5002.799999999997,4486.800000000001,281.24143518518514,9.0,812.3511241446726,812.3511241446726,1537680.0,71.0,,,,,,,,,,,
madhya pradesh,2018,,,,120144.33000000009,338.0168973644279,,,,,7.687724014336917,20.0,0.0,3.7663575268817207,214.99116487455188,69.40301075268819,,0.0,0.0,5246.480000000005,218.75734767025082,14.0,2401.22414234511,461.9676779313875,21095760.0,1070.0,23756.548333333336,17325.0,4063.215,0.0,2368.3333333333335,27986.9,112.13,70.29,212.82999999999998,11956.519459459461,147641.1
meghalaya,2025,,,,90.25000000000001,64.4,,,,,,,,,,,,,,,,,83.11276637341153,83.11276637341153,160752.0,15.0,,,,,,,,,,,
chhatisgarh,2021,,,,139379.19999999998,337.8151049667179,,,,,,,,,,,,,,,,,5913.590341781874,351.5549475166411,51742200.0,1187.0,,,,,,,,,217.75,10392.014583333335,120533.86
telangana,2019,,,,52393.019999999975,295.07388176843324,926.2500000000001,889.52,33.050000000000004,3.68,22.057346129825973,17.56823038073038,0.0,0.0,284.96289333001226,75.3488009713781,,0.0,0.0,30420.919999999987,284.96289333001226,7.0,1174.455959421403,302.042636968766,10229109.6,605.0,13627.511666666665,7232.5,3989.411666666667,0.0,2405.5999999999995,21838.94,65.16,33.550000000000004,240.31999999999994,13575.234848484848,183025.28999999995
bhutan,2018,,,,8671.42,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,46.0,,,,,,,,,212.82999999999998,11956.519459459461,147641.1
bihar,2025,,,,13997.289999999997,335.55555555555554,,,,,,23.88888888888889,494.03333333333325,0.006584362139917696,529.8697119341565,72.89917695473251,104.16584362139918,6719.8,8015.399999999999,7774.800000000012,529.876913580247,0.0,970.0239491691104,970.0239491691104,1804560.0,81.0,,,,,,,,,,,
haryana,2019,,,,19230.35,426.54214285714266,66.47,5.1,10.64,50.73,30.791298003072196,25.0,0.0,39.17772130056324,290.75036047107017,44.222184331797216,,0.0,0.0,18861.460000000006,329.9280817716334,34.0,3014.4402063492066,449.6902063492062,26174228.88,267.0,6429.963333333334,5971.589999999999,458.3733333333333,0.0,0.0,,,17.68,240.31999999999994,13575.234848484848,183025.28999999995
himachal pradesh,2017,,,,9578.800000000001,357.15629629629615,,,,,,,,,,,,,,,,,958.3086730626621,958.3086730626621,2781946.32,108.0,10481.460000000001,0.0,836.44,0.0,9645.02,,,,195.33,9115.735294117645,105676.64000000001
haryana,2018,,,,26778.550000000007,426.54214285714266,,,,,5.068548387096774,25.0,0.0,0.0,44.07503225806452,45.99458064516128,,0.0,0.0,2002.2200000000005,44.07503225806452,11.0,2071.7468428059397,328.14123604710716,18143659.68,338.0,6383.193333333333,5971.589999999999,411.6033333333333,0.0,0.0,,,14.92,212.82999999999998,11956.519459459461,147641.1
andaman and nicobar islands,2017,,,,32.12999999999998,40.049999999999976,,,,,,,,,,,,,,,,,,,,4.0,51.4,40.05,11.35,0.0,0.0,,,,195.33,9115.735294117645,105676.64000000001
ladakh,2022,,,,404.43,44.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,37.09727342549923,37.09727342549923,324744.0,24.0,136.6316666666667,0.0,0.0,89.0,47.63166666666666,,,,211.45999999999998,19423.888600000002,236924.82999999987
mizoram,2018,,,,205.19,60.0,,,,,,,,,,,,,,,,,11.991935483870968,11.991935483870968,69840.0,12.0,96.67,0.0,36.67000000000001,0.0,60.0,,,,212.82999999999998,11956.519459459461,147641.1
bhutan,2020,,,,16186.460000000003,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,50.0,,,,,,,,,251.43999999999994,11834.991206896555,158865.22999999992
manipur,2019,,,,349.15999999999997,70.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,11.837589605734765,11.837589605734765,102480.0,24.0,150.1875,36.0,9.1875,0.0,105.0,,,,240.31999999999994,13575.234848484848,183025.28999999995
goa,2017,,,,0.0,48.0,,,,,,,,,,,,,,,,,,,,4.0,48.56,48.0,0.56,0.0,0.0,,,,195.33,9115.735294117645,105676.64000000001
kerala,2025,,,,1161.76,131.07804838709683,,,,,,,,,,,,,,,,,779.0716285434995,779.0716285434995,1452156.2399999998,61.0,,,,,,,,,,,
bhutan,2024,,,,11229.220000000001,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,60.0,,,,,,,,,,,
andaman and nicobar islands,2024,,,,331.20000000000005,46.35500000000002,,,,,,,,,,,,,,,,,0.0,0.0,0.0,24.0,127.86999999999999,92.71000000000002,0.0,0.0,35.16,,,,,,
chhatisgarh,2022,,,,139414.16999999995,340.11428571428576,,,,,,,,,,,,,,,,,5130.880632360472,335.1290962621608,45020640.0,1193.0,,,,,,,,,211.45999999999998,19423.888600000002,236924.82999999987
uttarakhand,2025,,,,2109.6899999999996,195.80624999999986,,,,,,,,,,,,,,,,,542.8104477028347,542.8104477028347,995715.5999999999,72.0,,,,,,,,,,,
maharashtra,2019,,,,130841.63000000002,325.57431372548996,864.8,308.79999999999995,556.0,0.0,16.881106790834615,22.1875,0.0,27.418782102054532,177.92903619031617,46.23105375544035,,0.0,0.0,83176.04999999993,205.34706195596516,109.0,12522.12222043011,2715.147374039939,108755181.60000001,1327.0,42613.475,28816.413333333345,9350.061666666666,1400.0,3047.0,12677.16,49.82,65.95,240.31999999999994,13575.234848484848,183025.28999999995
delhi,2019,,,,5666.459999999999,340.1215909090909,38.11,0.0,0.0,38.11,,,,,,,,,,,,,970.7596774193552,872.5096774193552,8434142.400000002,48.0,2484.619166666667,2298.4000000000005,186.21916666666667,0.0,0.0,,,0.8600000000000001,240.31999999999994,13575.234848484848,183025.28999999995
bihar,2017,,,,9358.290000000003,216.52173913043478,,,,,,,,,,,,,,,,,1184.831497960697,113.84403040415276,3206040.0,142.0,5304.28,4980.0,324.28000000000003,0.0,0.0,1353.5,,17.27,195.33,9115.735294117645,105676.64000000001
sikkim,2025,,,,150.68,265.34973063973064,,,,,,,,,,,,,,,,,673.5050635386119,673.5050635386119,1271112.0,26.0,,,,,,,,,,,
manipur,2018,,,,692.99,70.5,,,,,,,,,,,,,,,,,11.857974910394264,11.857974910394264,27720.0,24.0,147.98749999999998,36.0,6.9875,0.0,105.0,,,,212.82999999999998,11956.519459459461,147641.1
tamil nadu,2017,,,,26551.51000000001,232.49481481481493,,,,,,,,,,,,,,,,,4921.613789210233,448.76998127549126,14165117.52,490.0,29528.780000000002,14198.880000000001,10686.7,2440.0,2203.2,35782.38,26.2,43.25,195.33,9115.735294117645,105676.64000000001
meghalaya,2018,,,,1146.03,62.258823529411764,,,,,,,,,,,,,,,,,24.58212365591398,24.58212365591398,214464.0,71.0,394.7483333333334,0.0,31.081666666666667,0.0,363.6666666666667,576.48,1.53,0.02,212.82999999999998,11956.519459459461,147641.1
meghalaya,2019,,,,986.8499999999998,64.39999999999999,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,60.0,358.99666666666667,0.0,36.99666666666666,0.0,322.0,576.48,0.0,0.02,240.31999999999994,13575.234848484848,183025.28999999995
punjab,2017,,,,9945.449999999995,286.8999999999997,,,,,,,,,,,,,,,,,2978.4728860771233,386.70054644048935,8592687.600000001,145.0,8952.199999999999,6540.0,1205.8999999999999,0.0,1206.3,,,12.680000000000001,195.33,9115.735294117645,105676.64000000001
arunachal pradesh,2024,,,,4147.28,278.75,0.0,0.0,0.0,0.0,,,,,,,,,,,,,164.349879495736,164.349879495736,1302120.0,48.0,1263.357777777778,0.0,0.0,1115.0,148.3577777777778,,,,,,
tripura,2025,,,,1116.8700000000003,213.51999999999995,,,,,,,,,,,,,,,,,75.93836168132943,75.93836168132943,142096.8,15.0,,,,,,,,,,,
andaman and nicobar islands,2025,,,,74.88,46.35500000000002,,,,,,,,,,,,,,,,,0.0,0.0,0.0,6.0,,,,,,,,,,,
tripura,2019,,,,6642.6500000000015,226.41999999999993,0.0,0.0,0.0,0.0,,,,,,,,,,,,,208.94335957501286,208.94335957501286,1810711.2000000002,60.0,1155.72,1132.1000000000001,23.62,0.0,0.0,,,,240.31999999999994,13575.234848484848,183025.28999999995
uttar pradesh,2025,,,,36340.11,324.42661810613936,,,,,,23.70779489743116,384.94645057839585,0.0215266337177375,361.68197219224885,56.09026765055688,93.99072881856785,16800.300000000014,17941.900000000005,21588.900000000067,361.70382831525814,29.0,6077.682003910068,6077.682003910068,11337669.84,279.0,,,,,,,,,,,
uttarakhand,2019,,,,16200.050000000001,200.30238095238067,50.9,24.57,0.0,26.33,,,,,,,,,,,,,581.0319802867383,581.0319802867383,5057551.200000001,252.0,4823.745833333333,450.0,617.3958333333334,0.0,3756.349999999999,,,,240.31999999999994,13575.234848484848,183025.28999999995
goa,2024,,,,0.0,48.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,48.0,48.0,397440.0,12.0,93.3688888888889,48.0,0.0,0.0,45.36888888888888,,,,,,
bhutan,2019,,,,11423.34,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,60.0,,,,,,,,,240.31999999999994,13575.234848484848,183025.28999999995
bhutan,2022,,,,14222.999999999998,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,60.0,,,,,,,,,211.45999999999998,19423.888600000002,236924.82999999987
rajasthan,2019,,,,56370.43,231.85259999999985,1723.55,722.7199999999998,738.22,262.61,8.887311187916026,30.0,0.0,0.6639300275217614,109.4420244015617,62.67433810163854,,0.0,0.0,19763.750000000007,110.11136437532001,97.0,3695.3656408090114,1185.5687258064518,32118984.959999993,988.0,19934.190000000002,10073.130000000001,8270.06,1180.0,411.0,6349.08,7.47,33.39,240.31999999999994,13575.234848484848,183025.28999999995
karnataka,2018,,,,48042.60000000001,312.5596352232002,,,,,4.92741935483871,30.0,0.0,0.0,61.80853830645161,35.42201612903226,,0.0,0.0,1955.2399999999968,61.80853830645161,23.0,5263.784174987198,659.9263920890936,46240867.2,686.0,26045.170833333337,9499.786666666665,12010.184166666666,880.0,3655.2000000000007,,,12.959999999999999,212.82999999999998,11956.519459459461,147641.1
gujarat,2024,,,,105134.61,401.2184477124179,37471.46,14733.62,22699.750000000004,38.10000000000001,,23.583333333333332,427.8253888888894,138.78133189483515,109.35010676128483,28.813121173732128,37.60616251596423,42813.39,43387.560000000005,59634.06999999996,248.13031091473383,634.0,9994.35797583735,6524.341228834509,81987270.48000002,1260.0,52832.36666666667,23643.41,1684.4444444444443,1990.0,25514.51222222222,,,,,,
delhi,2025,,,,626.0799999999999,552.1000000000003,,,,,,,,,,,,,,,,,396.1720430107527,396.1720430107527,738715.2000000001,12.0,,,,,,,,,,,
bhutan,2017,,,,1870.979999999999,0.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,195.33,9115.735294117645,105676.64000000001
tamil nadu,2018,,,,83674.84,228.25504584646842,,,,,9.945564516129032,30.0,0.0,34.16301075268817,69.1896505376344,63.577991967871476,,0.0,0.0,2698.970000000001,103.3526612903226,8.0,5373.994455901177,772.7612249743984,47140044.47999999,1369.0,30193.39333333333,14182.213333333335,11372.146666666667,2440.0,2199.0333333333338,36134.71,25.15,46.21,212.82999999999998,11956.519459459461,147641.1
uttar pradesh,2017,,,,42126.46999999994,267.727415730337,,,,,,,,,,,,,,,,,6451.35368047831,1586.4463111790878,18607390.800000004,445.0,26297.839999999997,22886.14,2470.1,440.0,501.6,1061.8,16.06,81.37,195.33,9115.735294117645,105676.64000000001
sikkim,2019,,,,10908.74,309.8571428571428,0.0,0.0,0.0,0.0,,,,,,,,,,,,,133.9342997951869,133.9342997951869,1168272.0,84.0,2221.1499999999996,0.0,52.15,0.0,2169.0,101.23,,,240.31999999999994,13575.234848484848,183025.28999999995
assam,2024,,,,8652.73,157.18613195013202,271.25999999999993,271.25999999999993,0.0,0.0,,23.583333333333332,222.11558333333326,12.44495155110617,209.14404437028796,39.561439129897416,49.36325003089852,2977.81,3126.52,3441.590000000001,221.58671903967374,0.0,297.38472491039425,262.4848361450995,2384635.44,145.0,1902.1100000000001,1347.3600000000004,0.0,350.0,204.75,,,,,,
meghalaya,2017,,,,518.4,62.0,,,,,,,,,,,,,,,,,30.431915090841674,30.431915090841674,84240.0,24.0,403.09,0.0,31.09,0.0,372.0,576.48,2.31,,195.33,9115.735294117645,105676.64000000001
bihar,2024,,,,57440.549999999974,335.5555555555556,274.25,272.81,0.0,1.44,,22.180555555555557,452.9113472222223,10.28238857475384,358.8845532021176,40.56443289354427,47.14610091459647,43977.649999999994,44787.76000000001,46844.100000000064,369.1672580851152,36.0,1313.6827184526016,370.1119762699296,10921320.0,459.0,9504.169999999998,9060.0,0.0,0.0,444.17,,,,,,
himachal pradesh,2024,,,,38954.45999999997,321.21560344827594,2656.1400000000003,39.61000000000001,0.0,2616.53,,,,,,,,,,,,,2606.3645489123714,2606.3645489123714,21506207.28,384.0,11385.79,0.0,0.0,10281.020000000002,1104.77,,,,,,
gujarat,2018,,,,91806.06000000003,360.1670983365945,,,,,11.092741935483872,30.0,0.0,34.9334375,86.0250504032258,83.41177419354841,,0.0,0.0,1311.26,120.95848790322586,25.0,9986.363278289808,4202.592176139273,87454929.84,1142.0,32846.22583333333,23043.41,7372.815833333335,440.0,1990.0,2722.05,13.78,24.31,212.82999999999998,11956.519459459461,147641.1
lakshadweep,2025,,,,14.950000000000005,26.830000000000002,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0,,,,,,,,,,,
maharashtra,2025,,,,35007.94000000004,334.37593749999996,,,,,,25.333333333333332,383.51159420289895,36.416162104133114,189.5514707461085,55.06892109500805,60.6918411164788,15923.500000000013,17048.0,20827.29000000006,225.96623725174462,64.0,7758.552531769304,7758.552531769304,14479964.399999997,288.0,,,,,,,,,,,
assam,2025,,,,1765.3200000000006,154.3054545454546,,,,,,25.333333333333332,241.83333333333334,0.0,230.598024691358,65.00987654320987,95.39999999999999,502.3999999999999,577.9,573.0000000000002,230.598024691358,0.0,309.09635092864124,309.09635092864124,592393.2000000001,33.0,,,,,,,,,,,
arunachal pradesh,2018,,,,1447.37,156.48745519713265,,,,,,,,,,,,,,,,,30.0,30.0,64800.0,36.0,589.3716666666666,0.0,111.03833333333334,0.0,478.3333333333333,90.23,0.0,,212.82999999999998,11956.519459459461,147641.1
ladakh,2023,,,,399.8900000000001,44.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,65.90659882232463,65.90659882232463,577656.0,24.0,137.75666666666663,0.0,0.0,89.0,48.75666666666667,,,,241.26999999999998,24663.886199999997,397159.38
manipur,2017,,,,296.41,70.5,,,,,,,,,,,,,,,,,,,,8.0,147.76,36.0,6.76,0.0,105.0,,,,195.33,9115.735294117645,105676.64000000001
kerala,2018,,,,7381.579999999998,151.35039215686282,,,,,,,,,,,,,,,,,629.3417277265745,629.3417277265745,5511906.720000001,204.0,2965.745833333333,693.54,394.8725000000001,0.0,1877.3333333333333,9.65,,,212.82999999999998,11956.519459459461,147641.1
assam,2017,,,,2299.1499999999996,141.95362068965517,,,,,,,,,,,,,,,,,237.28033926585087,100.26467371153134,677291.9999999998,47.0,1474.17,1103.95,45.22,0.0,325.0,525.01,0.6,0.6900000000000001,195.33,9115.735294117645,105676.64000000001
andhra pradesh,2025,,,,18484.420000000016,340.65678871090796,,,,,,25.333333333333332,547.3407407407407,83.06691358024692,140.148792866941,58.99163237311385,51.09245541838135,9096.699999999999,9432.900000000001,11666.4,223.21331961591224,276.0,5394.310210166176,5394.310210166176,10105331.279999997,172.0,,,,,,,,,,,
delhi,2017,,,,2255.73,277.1272727272726,,,,,,,,,,,,,,,,,908.4613292547274,236.40098442714128,2620521.5999999996,30.0,3119.06,3048.4,70.66,0.0,0.0,,,1.19,195.33,9115.735294117645,105676.64000000001
uttar pradesh,2019,,,,122686.18000000001,285.7149619243045,1007.2500000000002,168.28999999999996,0.0,838.9600000000003,18.06405636343651,24.460234269991062,0.0,0.597166391856586,223.3531365252147,46.24110013028388,,0.0,0.0,83478.66000000009,223.95030426621028,67.0,6663.86414656938,1458.3825157450076,57830977.43999999,1447.0,27438.12166666667,23462.140000000003,3034.3816666666667,440.0,501.6000000000001,1061.8,20.27,81.42999999999999,240.31999999999994,13575.234848484848,183025.28999999995
odisha,2019,,,,45650.200000000004,280.43715489683234,75.67,0.0,0.0,75.67,12.774088937496197,16.854020979020977,0.0,2.359568904661646,163.92097893246986,69.48670586550547,,0.0,0.0,32421.66000000001,166.28059744357347,3.0,3186.6374167946747,473.95852534562204,27729828.0,547.0,11007.324999999999,8351.666666666666,513.4083333333334,0.0,2142.25,80840.34,144.31,55.03,240.31999999999994,13575.234848484848,183025.28999999995
himachal pradesh,2025,,,,4210.740000000002,323.35950416599127,,,,,,,,,,,,,,,,,2913.4601888563047,2913.4601888563047,5384404.08,98.0,,,,,,,,,,,
bihar,2019,,,,33979.65,239.6935483870967,24.36,0.0,0.0,24.36,13.7440085765489,18.791666666666668,0.0,0.052414778545826934,218.72445922619048,75.95252410241672,,0.0,0.0,24973.990000000005,218.77690931899645,2.0,1440.894937275986,78.89084101382487,12530760.0,401.0,6350.364166666666,6018.333333333333,332.0308333333333,0.0,0.0,1833.84,,18.46,240.31999999999994,13575.234848484848,183025.28999999995
punjab,2024,,,,36329.14000000001,282.345833333333,2138.9900000000002,1322.8999999999999,0.0,816.0900000000004,,23.583333333333332,359.2093611111113,0.0,255.51302768508216,35.862602070201454,47.29842023235693,21098.81,21813.440000000002,27801.420000000027,255.51302768508216,252.0,1077.0706590656284,383.14648405635893,8705085.6,458.0,8843.234444444442,5680.0,0.0,1096.3,2066.934444444445,,,,,,
haryana,2025,,,,5870.840000000001,443.19923076923055,,,,,,25.333333333333332,385.4400000000001,0.0,507.0846666666667,47.80617283950617,132.1404938271605,3034.5000000000005,3554.1,4564.800000000003,507.0853580246914,0.0,1342.9306744868036,1342.9306744868036,2562606.7199999997,39.0,,,,,,,,,,,
andhra pradesh,2019,,,,62117.96000000001,329.511003911343,1036.23,546.24,488.03,1.96,8.28873421232292,22.5,0.0,11.932040183905102,142.57145810931902,56.15318960146784,,0.0,0.0,37198.50000000001,154.50352162271722,36.0,7173.462730414748,4110.132789298515,62150001.60000002,796.0,25988.41333333333,16507.200000000004,7871.213333333334,0.0,1610.0,1607.21,0.0,34.39,240.31999999999994,13575.234848484848,183025.28999999995
uttarakhand,2024,,,,15348.440000000006,197.42792924988362,226.2,171.56,0.0,54.640000000000015,,,,,,,,,,,,,690.8331337288346,690.8331337288346,5816970.0,286.0,5656.000000000002,664.0,0.0,4035.3499999999995,956.6500000000001,,,,,,
puducherry,2025,,,,36.669999999999995,32.5,,,,,,,,,,,,,,,,,3.4469696969696972,3.4469696969696972,5460.0,3.0,,,,,,,,,,,
telangana,2017,,,,17131.28,305.9387096774194,,,,,,,,,,,,,,,,,876.6049684835002,352.91342232109747,2426582.4,192.0,11911.4,6682.5,2393.3,0.0,2835.6,21464.31,61.34,29.049999999999997,195.33,9115.735294117645,105676.64000000001
andaman and nicobar islands,2021,,,,131.39999999999998,40.049999999999976,,,,,,,,,,,,,,,,,0.0,0.0,0.0,12.0,74.65499999999999,40.050000000000004,31.709999999999997,0.0,2.895,,,,217.75,10392.014583333335,120533.86
gujarat,2017,,,,34389.099999999984,348.95082191780784,,,,,,,,,,,,,,,,,8064.742440674824,3664.495944568039,23233488.0,419.0,32350.91,23043.41,6877.5,440.0,1990.0,2722.05,10.55,19.72,195.33,9115.735294117645,105676.64000000001
tripura,2017,,,,1944.63,226.4199999999999,,,,,,,,,,,,,,,,,58.19980978865406,58.19980978865406,154850.4,20.0,1153.11,1132.1,21.01,0.0,0.0,,,,195.33,9115.735294117645,105676.64000000001
arunachal pradesh,2019,,,,1633.9799999999998,171.6666666666667,0.0,0.0,0.0,0.0,,,,,,,,,,,,,108.73835125448028,108.73835125448028,932880.0,36.0,647.6075000000001,0.0,132.60750000000002,0.0,515.0,90.23,0.0,,240.31999999999994,13575.234848484848,183025.28999999995
bihar,2018,,,,31459.73999999999,220.66344086021505,,,,,2.661290322580645,18.75,0.0,0.15249999999999997,30.043185483870964,75.42653225806453,,0.0,0.0,2317.950000000001,30.195211693548384,0.0,1305.1656426011264,71.11530337941628,11437560.0,390.0,5764.328333333334,5438.333333333333,325.99500000000006,0.0,0.0,1366.75,,18.17,212.82999999999998,11956.519459459461,147641.1
madhya pradesh,2017,,,,36837.00999999999,347.5,,,,,,,,,,,,,,,,,2848.8700315165,318.42842973674453,8193552.0,309.0,23260.06,17065.0,3800.06,0.0,2395.0,27673.2,105.01,55.57,195.33,9115.735294117645,105676.64000000001
goa,2019,,,,0.0,48.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,13.6,13.6,116352.0,12.0,52.1,48.0,4.1,0.0,0.0,,,,240.31999999999994,13575.234848484848,183025.28999999995
assam,2019,,,,7879.4299999999985,167.28390322580643,0.0,0.0,0.0,0.0,29.210074244751663,20.0,0.0,0.12735663082437276,173.42383998975933,60.305724270353316,,0.0,0.0,2122.08,173.5511966205837,0.0,260.5056032386073,187.54893401177677,2253458.16,156.0,1767.7208333333335,1352.0333333333335,65.6875,0.0,350.0,525.01,0.78,1.49,240.31999999999994,13575.234848484848,183025.28999999995
chhatisgarh,2020,,,,106601.22999999995,323.7763063572911,,,,,,,,,,,,,,,,,6145.880169323941,361.18403781979976,43234920.0,994.0,,,,,,,,,251.43999999999994,11834.991206896555,158865.22999999992
telangana,2024,,,,58917.08,356.4834522637795,6356.939999999999,6051.540000000001,275.38,30.02,,22.53125,328.0980636200717,0.0,214.80241949774435,29.964822310283026,36.68876078744901,37176.659999999996,38472.82,45348.19000000002,214.80241949774435,369.0,2140.4688626251386,1424.7896975033984,17771791.199999996,574.0,16973.586666666662,9353.611111111111,0.0,2405.6,5214.375555555555,,,,,,
ladakh,2024,,,,419.2099999999999,44.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,77.55981646273636,77.55981646273636,636336.0,24.0,139.79,0.0,0.0,89.0,50.790000000000006,,,,,,
uttar pradesh,2018,,,,125682.02000000005,280.23454134893046,,,,,12.139112903225806,24.444444444444443,0.0,0.0,189.04364247311827,54.82931899641586,,0.0,0.0,7741.320000000011,189.04364247311827,48.0,6914.076135688683,1570.3962777777779,60578109.599999994,1539.0,26825.051666666666,23190.640000000003,2692.811666666666,440.0,501.6000000000001,1061.8,18.31,82.54,212.82999999999998,11956.519459459461,147641.1
andhra pradesh,2024,,,,70532.90000000002,345.59301209065416,14466.45,6769.5199999999995,7696.93,0.0,,23.583333333333332,502.99810742731944,81.90599953308886,96.58446680811323,29.167311913786236,22.696175922492756,51240.450000000004,51821.79,70113.60000000002,178.49050675647837,2044.0,6668.2071004820145,5061.835761957731,54759134.39999998,1012.0,29026.005555555555,17978.673333333332,0.0,1610.0,9437.332222222223,,,,,,
karnataka,2025,,,,16772.74000000001,324.5752199413492,,,,,,25.333333333333332,471.15238095238124,10.302028218694886,181.9500176366843,61.43298059964727,28.326984126984126,5276.900000000001,5329.600000000002,7811.400000000003,192.2518871252206,199.0,2120.25781427175,2120.25781427175,3887728.8000000003,132.0,,,,,,,,,,,
andaman and nicobar islands,2019,,,,130.32,40.04999999999997,,,,,,,,,,,,,,,,,0.0,0.0,0.0,12.0,56.321666666666665,40.050000000000004,16.271666666666665,0.0,0.0,,,,240.31999999999994,13575.234848484848,183025.28999999995
chhatisgarh,2025,,,,37919.289999999986,340.1142857142857,,,,,,,,,,,,,,,,,1902.971358748778,1902.971358748778,3569808.0,210.0,,,,,,,,,,,
west bengal,2018,,,,77284.89,237.7533708276355,,,,,6.8177419354838715,20.0,0.0,0.1104086021505376,37.96515591397851,53.4605161290323,,0.0,0.0,5027.630000000002,38.07556451612904,0.0,4468.28356374808,435.681061187916,39193872.0,1379.0,16100.268333333333,14380.0,437.0016666666666,0.0,1283.2666666666667,31671.16,29.24,45.94,212.82999999999998,11956.519459459461,147641.1
telangana,2018,,,,50406.109999999986,274.9438081672816,,,,,23.757056451612904,17.5,0.0,0.0,343.7340725806452,81.9796774193548,,0.0,0.0,2438.560000000002,343.7340725806452,0.0,985.6128168202762,346.84447964669744,8665111.2,610.0,13237.629999999997,6749.166666666667,3681.1966666666663,0.0,2807.266666666666,21701.95,62.01,34.949999999999996,212.82999999999998,11956.519459459461,147641.1
rajasthan,2018,,,,55756.469999999994,228.00032844387738,,,,,11.484879032258064,30.0,0.0,2.6502620967741937,151.72496975806453,84.42306451612899,,0.0,0.0,1815.4499999999978,154.3751915322581,0.0,3795.3753958013326,1107.5450386584741,33221653.44000001,887.0,18118.539999999997,9523.130000000001,7004.41,1180.0,411.0,6349.08,7.71,25.52,212.82999999999998,11956.519459459461,147641.1
