state_name,join_date,energy_requirement,energy_availability,deficit_mu,deficit_pct,total_gen_actual_mu,total_gen_program_mu,avg_monitored_cap_mw,total_renew_gen_mu,total_solar_gen_mu,total_wind_gen_mu,total_other_gen_mu,cap_coal_mw,cap_gas_mw,cap_diesel_mw,cap_lignite_mw,cap_nuclear_mw,cap_hydro_mw,cap_res_mw,total_thermal_mw,total_capacity_mw,avg_total_outage_mw,avg_fresh_outage_mw,total_energy_lost_mwh,total_incidents_count,fresh_incidents_count,avg_coal_stock_days,avg_coal_normative_stock_days,avg_req_normative_coal_stock_tonnes,avg_actual_coal_stock_tonnes,avg_indigenous_coal_stock_tonnes,avg_import_coal_stock_tonnes,avg_coal_plf_prcnt,avg_actual_vs_norm_coal_stock_prcnt,total_coal_consumption_tonnes,total_coal_receipt_tonnes,total_coal_requirement_tonnes,coal_stock_critical_incidents,year,month_num,month_start_date
andhra pradesh,2024-11-01,,,,,5830.14,6216.130000000001,342.3743859649124,685.77,489.02,196.75000000000003,0.0,,,,,,,,,,6779.873333333331,5914.206666666665,4881508.799999998,75.0,68.0,,22.0,475.3111111111113,206.8283524904215,95.88122605363984,110.94789272030648,49.229885057471265,45.371647509578544,3969.3000000000006,4017.9,5638.7599999999975,165.0,2024,11,2024-11-01
manipur,2023-11-01,,,,,31.990000000000002,0.0,70.5,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,105.0,18.49,36.0,159.49,1.1666666666666667,1.1666666666666667,840.0,2.0,2.0,,,,,,,,,,,,,2023,11,2023-11-01
arunachal pradesh,2024-07-01,,,,,596.71,649.1399999999999,278.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1115.0,155.15,0.0,1270.15,151.7741935483871,151.7741935483871,112920.0,4.0,4.0,,,,,,,,,,,,,2024,7,2024-07-01
meghalaya,2019-10-01,,,,,112.52,97.72,64.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.45,0.0,322.0,0.0,368.45,0.0,0.0,0.0,5.0,5.0,,,,,,,,,,,,,2019,10,2019-10-01
arunachal pradesh,2017-10-01,,,,,137.13,113.38999999999996,135.0,0.0,,,,,,,,,,,,,0.0,,,3.0,3.0,,,,,,,,,,,,,2017,10,2017-10-01
uttarakhand,2017-12-01,,,,,927.4300000000001,863.97,221.38684210526313,0.0,,,,0.0,450.0,0.0,0.0,526.68,0.0,3756.35,450.0,4733.03,493.5403225806452,493.5403225806452,367194.0,19.0,19.0,,,,,,,,,,,,,2017,12,2017-12-01
arunachal pradesh,2023-12-01,,,,,182.32,429.9700000000001,278.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1115.0,144.9,0.0,1259.9,33.87096774193548,33.87096774193548,25200.0,4.0,4.0,,,,,,,,,,,,,2023,12,2023-12-01
sikkim,2024-10-01,,,,,272.05,343.7900000000001,285.25,0.0,0.0,0.0,0.0,,,,,,,,,,546.258064516129,546.258064516129,406416.0,8.0,8.0,,,,,,,,,,,,,2024,10,2024-10-01
haryana,2017-09-01,,,,,1998.6100000000001,1754.4099999999994,426.5421428571427,0.0,,,,,,,,,,,,,1921.1333333333334,250.4666666666667,1383216.0,38.0,27.0,,,,,,,,,,,,,2017,9,2017-09-01
jammu and kashmir,2020-01-01,,,,,871.5699999999999,502.9,291.00261096605743,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,199.77999999999997,0.0,3360.0,175.0,3734.7799999999997,987.2258064516129,987.2258064516129,734496.0,13.0,13.0,,,,,,,,,,,,,2020,1,2020-01-01
puducherry,2025-03-01,,,,,15.13,21.079999999999995,32.5,0.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,2025,3,2025-03-01
delhi,2017-12-01,,,,,452.00000000000006,593.6600000000001,277.1272727272728,0.0,,,,840.0,2208.4,0.0,0.0,70.66,0.0,0.0,3048.4,3119.06,1056.2129032258065,216.21290322580646,785822.3999999999,11.0,4.0,,,,,,,,,,,,,2017,12,2017-12-01
delhi,2019-02-01,,,,,229.04000000000002,391.7200000000002,213.03636363636366,0.0,,,,135.0,2208.4,0.0,0.0,176.21,0.0,0.0,2343.4,2519.61,1027.6000000000001,892.6000000000003,690547.2000000001,11.0,4.0,,,,,,,,,,,,,2019,2,2019-02-01
manipur,2019-08-01,,,,,47.38000000000001,71.92,70.5,0.0,,,,0.0,0.0,36.0,0.0,9.45,0.0,105.0,36.0,150.45,25.967741935483872,25.967741935483872,19320.0,2.0,2.0,,,,,,,,,,,,,2019,8,2019-08-01
bihar,2018-11-01,,,,,2846.58,2602.9300000000003,219.2,0.0,,,,5480.0,0.0,0.0,0.0,326.15,0.0,0.0,5480.0,5806.15,938.1666666666666,37.666666666666664,675480.0,36.0,30.0,1.5,18.75,0.0,13.734375,13.58,0.155,73.4725,,0.0,0.0,264.12,0.0,2018,11,2018-11-01
telangana,2024-02-01,,,,,4930.620000000001,6062.27,345.2531250000001,629.35,610.65,18.7,0.0,9442.5,0.0,0.0,0.0,0.0,2405.6,5152.320000000001,9442.5,17000.420000000002,1616.7034482758618,1269.4620689655173,1125225.5999999999,40.0,40.0,,24.875,309.6862499999999,199.15495689655174,199.15495689655174,0.0,0.8046982758620691,0.5571982758620689,3008.4999999999995,3219.54,3092.8500000000017,25.0,2024,2,2024-02-01
tripura,2019-01-01,,,,,589.7399999999999,490.41999999999985,226.42000000000004,0.0,,,,0.0,1132.1,0.0,0.0,21.1,0.0,0.0,1132.1,1153.1999999999998,69.77741935483871,69.77741935483871,51914.399999999994,5.0,5.0,,,,,,,,,,,,,2019,1,2019-01-01
mizoram,2019-01-01,,,,,5.1899999999999995,7.130000000000001,60.0,0.0,,,,0.0,0.0,0.0,0.0,36.67,0.0,60.0,0.0,96.67,5.806451612903226,5.806451612903226,4320.0,1.0,1.0,,,,,,,,,,,,,2019,1,2019-01-01
karnataka,2024-01-01,,,,,5347.66,4999.13,319.8727272727272,2153.8799999999997,1243.27,498.28000000000003,412.33,9480.0,0.0,25.2,0.0,880.0,3689.2,18469.27,9505.2,32543.670000000002,3430.087096774194,1702.9903225806456,2551984.8000000003,79.0,72.0,,24.0,391.7671428571428,287.9929953917051,165.02175115207382,122.97124423963133,0.56963133640553,1.1994930875576035,2682.269999999999,2874.0,3542.37,70.0,2024,1,2024-01-01
assam,2018-07-01,,,,,658.0899999999999,611.01,172.048185483871,0.0,,,,500.0,573.95,0.0,0.0,46.81,0.0,325.0,1073.95,1445.76,69.6774193548387,61.61290322580645,51840.0,12.0,12.0,,,,,,,,,,,,,2018,7,2018-07-01
maharashtra,2018-12-01,,,,,10930.989999999998,10885.269999999993,319.22407766990295,0.0,,,,25226.0,3207.08,0.0,0.0,9283.77,1400.0,3047.0,28433.08,42163.850000000006,12028.765806451616,2590.6690322580653,8949401.760000002,147.0,112.0,7.848790322580645,22.1875,0.0,92.31957661290322,88.3597379032258,3.95983870967742,56.308790322580656,,0.0,0.0,6873.469999999999,92.0,2018,12,2018-12-01
mizoram,2024-07-01,,,,,40.480000000000004,17.050000000000004,60.0,3.89,3.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,75.78,0.0,135.78,1.935483870967742,1.935483870967742,1440.0,1.0,1.0,,,,,,,,,,,,,2024,7,2024-07-01
telangana,2018-10-01,,,,,4567.879999999999,4434.039999999999,265.2250000000001,0.0,,,,6682.5,0.0,0.0,0.0,3800.7,0.0,2865.6,6682.5,13348.800000000001,1005.7032258064512,328.6064516129033,748243.1999999997,48.0,45.0,,,,,,,,,,,,,2018,10,2018-10-01
tamil nadu,2017-12-01,,,,,6985.8099999999995,6952.470000000001,232.49481481481482,0.0,,,,12760.0,1027.18,411.7,0.0,10686.7,2440.0,2203.2,14198.880000000001,29528.780000000002,4908.103225806452,344.8774193548387,3651628.8000000003,135.0,119.0,,,,,,,,,,,,,2017,12,2017-12-01
nagaland,2024-11-01,,,,,7.15,15.0,75.0,0.0,0.0,0.0,0.0,,,,,,,,,,2.5,2.5,1800.0,1.0,1.0,,,,,,,,,,,,,2024,11,2024-11-01
nagaland,2018-10-01,,,,,8.41,26.04,75.0,0.0,,,,0.0,0.0,0.0,0.0,31.67,0.0,75.0,0.0,106.67,6.451612903225806,6.451612903225806,4800.0,1.0,1.0,,,,,,,,,,,,,2018,10,2018-10-01
bihar,2024-05-01,,,,,5361.360000000001,5761.3499999999985,335.55555555555554,30.97000000000001,30.97000000000001,0.0,0.0,9060.0,0.0,0.0,0.0,0.0,0.0,450.15,9060.0,9510.15,938.2258064516129,254.03225806451613,698040.0,50.0,47.0,,24.5,506.3983333333333,479.4919354838708,475.47849462365576,4.0123118279569905,0.7758602150537636,0.9209139784946233,3945.2400000000007,4181.29,4016.9799999999987,0.0,2024,5,2024-05-01
andhra pradesh,2018-11-01,,,,,4647.02,5758.199999999999,339.56153846153853,0.0,,,,11590.0,4880.4,36.8,0.0,7229.48,0.0,1150.0,16507.2,24886.68,5909.226666666668,1776.5599999999997,4254643.200000001,74.0,60.0,5.416666666666667,22.5,0.0,67.65499999999999,55.73208333333332,11.922916666666667,49.620000000000005,,0.0,0.0,358.35999999999996,8.0,2018,11,2018-11-01
madhya pradesh,2024-02-01,,,,,11964.749999999998,11978.509999999998,403.9166666666667,742.3999999999999,386.40000000000003,297.00000000000006,59.000000000000014,22000.0,0.0,0.0,0.0,0.0,2235.0,6398.32,22000.0,30633.32,4004.551724137931,482.48275862068965,2787168.0,85.0,74.0,,24.2,437.61666666666673,274.886275862069,271.4558850574712,3.4303908045977014,0.7495172413793103,0.7171954022988506,7306.000000000002,8173.41,8460.75,22.0,2024,2,2024-02-01
uttar pradesh,2017-09-01,,,,,10666.67,10470.949999999997,267.72741573033704,0.0,,,,,,,,,,,,,5477.621666666665,1342.855,3943887.599999999,163.0,126.0,,,,,,,,,,,,,2017,9,2017-09-01
arunachal pradesh,2019-12-01,,,,,69.37,201.81000000000006,171.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.72,0.0,515.0,0.0,651.72,0.0,0.0,0.0,3.0,3.0,,,,,,,,,,,,,2019,12,2019-12-01
madhya pradesh,2023-08-01,,,,,13251.509999999998,12041.189999999995,403.43279569892474,887.1,298.40000000000003,552.4000000000001,36.29999999999999,21950.0,0.0,0.0,0.0,0.0,2235.0,6169.99,21950.0,30354.989999999998,4362.580645161291,446.93548387096774,3245760.0,88.0,75.0,,19.4,363.42466666666655,237.91647311827958,234.81866666666664,3.0978064516129025,70.15896774193551,0.6578709677419353,7801.919999999999,7511.0199999999995,9387.110000000004,46.0,2023,8,2023-08-01
bihar,2024-07-01,,,,,4826.410000000001,5675.569999999998,335.55555555555554,26.18,26.18,0.0,0.0,9060.0,0.0,0.0,0.0,0.0,0.0,450.15,9060.0,9510.15,1847.4193548387098,253.70967741935485,1374480.0,49.0,44.0,,20.666666666666668,426.1166666666664,448.3387096774193,448.3387096774193,0.0,69.60215053763442,106.5752688172043,3654.5000000000005,3667.7000000000003,4016.9799999999987,0.0,2024,7,2024-07-01
west bengal,2019-05-01,,,,,7380.199999999999,6932.639999999998,245.25312500000007,0.0,,,,14287.0,100.0,0.0,0.0,474.45,0.0,1341.2,14387.0,16202.650000000001,3419.4903225806447,485.2967741935483,2544100.8,138.0,125.0,19.89677419354839,20.0,0.0,152.4480430107527,152.4480430107527,0.0,60.02765591397846,,0.0,0.0,5059.2300000000005,1.0,2019,5,2019-05-01
mizoram,2024-12-01,,,,,2.16,3.2,60.0,0.0,,,,,,,,,,,,,36.0,36.0,8640.0,1.0,1.0,,,,,,,,,,,,,2024,12,2024-12-01
goa,2025-04-01,,,,,0.0,0.0,48.0,0.0,,,,,,,,,,,,,48.0,48.0,25344.0,1.0,1.0,,,,,,,,,,,,,2025,4,2025-04-01
jammu and kashmir,2021-04-01,,,,,1289.05,1467.2999999999995,321.3636363636364,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,211.02999999999997,0.0,3360.0,175.0,3746.0299999999997,710.1666666666666,710.1666666666666,511320.0,11.0,11.0,,,,,,,,,,,,,2021,4,2021-04-01
tamil nadu,2024-12-01,,,,,2371.96,2871.0999999999995,221.6231111111111,0.0,,,,,,,,,,,,,6376.220000000001,6376.220000000001,1530292.8000000003,90.0,90.0,,23.0,338.44166666666683,259.5852150537634,166.22849462365593,93.35833333333336,45.354838709677416,74.24193548387096,3283.500000000001,3309.0000000000005,5474.290000000002,51.0,2024,12,2024-12-01
manipur,2025-03-01,,,,,19.080000000000005,31.0,70.5,0.0,,,,,,,,,,,,,14.67741935483871,14.67741935483871,10920.0,2.0,2.0,,,,,,,,,,,,,2025,3,2025-03-01
puducherry,2024-11-01,,,,,17.1,18.900000000000002,32.5,1.0400000000000005,1.0400000000000005,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,2024,11,2024-11-01
bhutan,2024-01-01,,,,,0.46,1148.24,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,5.0,5.0,,,,,,,,,,,,,2024,1,2024-01-01
manipur,2024-07-01,,,,,78.19,52.08,70.5,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,105.0,18.49,36.0,159.49,0.0,0.0,0.0,2.0,2.0,,,,,,,,,,,,,2024,7,2024-07-01
west bengal,2025-04-01,,,,,5797.46,6142.399999999999,244.39672131147543,0.0,,,,,,,,,,,,,1796.559090909091,1796.559090909091,948583.2000000001,61.0,61.0,,,,,,,,,,,,,2025,4,2025-04-01
rajasthan,2023-09-01,,,,,5764.85,5122.850000000002,258.6884067357512,3828.94,3268.9399999999996,545.67,14.33,9200.0,1022.8299999999999,0.0,1580.0,1180.0,411.0,23431.559999999998,11802.83,36825.39,3218.883666666667,1224.7170000000003,2317596.24,102.0,89.0,,20.066666666666666,288.2914166666665,81.48195833333332,75.47454166666668,6.007500000000002,25.84875,0.2700833333333333,2867.3300000000004,2788.5399999999995,3448.200000000001,120.0,2023,9,2023-09-01
puducherry,2018-06-01,,,,,19.9,17.999999999999996,32.5,0.0,,,,0.0,32.5,0.0,0.0,1.71,0.0,0.0,32.5,34.21,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,2018,6,2018-06-01
lakshadweep,2024-04-01,,,,,4.499999999999999,5.099999999999999,26.829999999999988,0.0,,,,0.0,0.0,26.83,0.0,0.0,0.0,4.97,26.83,31.799999999999997,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,2024,4,2024-04-01
andaman and nicobar islands,2021-02-01,,,,,10.08,12.04,40.050000000000004,0.0,,,,0.0,0.0,40.05,0.0,34.47,0.0,0.0,40.05,74.52,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,2021,2,2021-02-01
uttar pradesh,2018-10-01,,,,,11709.47,10625.739999999996,284.51458823529407,0.0,,,,21749.0,1493.14,0.0,0.0,2722.0099999999998,440.0,501.6,23242.14,26905.749999999996,7174.792258064515,1626.9212903225805,5338045.4399999995,139.0,122.0,,,,,,,,,,,,,2018,10,2018-10-01
odisha,2024-04-01,,,,,5935.049999999999,6709.500000000002,377.2435483870967,68.8,68.8,0.0,0.0,9540.0,0.0,0.0,0.0,0.0,2154.55,670.68,9540.0,12365.23,1591.3333333333333,288.6666666666667,1145760.0,49.0,45.0,,22.142857142857142,408.61466666666684,383.60747619047623,383.60747619047623,0.0,0.7005714285714286,0.7976666666666666,4020.15,3926.7900000000013,4294.129999999998,22.0,2024,4,2024-04-01
bhutan,2018-05-01,,,,,594.98,649.76,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,4.0,4.0,,,,,,,,,,,,,2018,5,2018-05-01
mizoram,2024-09-01,,,,,39.33,30.0,60.0,2.86,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,75.78,0.0,135.78,6.0,6.0,4320.0,1.0,1.0,,,,,,,,,,,,,2024,9,2024-09-01
jharkhand,2024-12-01,,,,,961.8599999999999,1205.8999999999999,251.30434782608697,0.0,,,,,,,,,,,,,827.5,827.5,198600.0,23.0,23.0,,22.0,196.125,211.13266129032266,211.13266129032266,0.0,67.45967741935483,109.58870967741936,2077.0,2464.1999999999994,2318.1800000000003,23.0,2024,12,2024-12-01
uttar pradesh,2019-12-01,,,,,9075.510000000002,10456.61,292.279294117647,652.5000000000002,74.09999999999998,0.0,578.4000000000002,22409.0,1493.14,0.0,0.0,3185.71,440.0,501.6,23902.14,28029.449999999997,9162.103548387093,1389.5551612903225,6816605.039999997,158.0,116.0,22.152801358234296,24.473684210526315,0.0,261.2686757215619,260.7285229202037,0.5401528013582344,35.52983022071305,,0.0,0.0,6746.1,0.0,2019,12,2019-12-01
goa,2019-07-01,,,,,0.0,0.0,48.0,0.0,,,,0.0,48.0,0.0,0.0,4.83,0.0,0.0,48.0,52.83,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,2019,7,2019-07-01
meghalaya,2018-10-01,,,,,99.64,138.26,62.0,0.0,,,,0.0,0.0,0.0,0.0,31.09,0.0,372.0,0.0,403.09,0.0,0.0,0.0,6.0,6.0,,,,,,,,,,,,,2018,10,2018-10-01
madhya pradesh,2024-01-01,,,,,14144.670000000002,13359.499999999995,403.9166666666667,530.2799999999999,327.58,136.29999999999998,66.39999999999999,22000.0,0.0,0.0,0.0,0.0,2235.0,6348.32,22000.0,30583.32,2183.7419354838707,429.2258064516129,1624704.0,87.0,80.0,,22.4,406.2806666666666,233.35937634408606,231.42926881720425,1.9301075268817207,0.8062365591397851,0.6026881720430108,8750.039999999999,8890.79,9044.25,29.0,2024,1,2024-01-01
assam,2024-10-01,,,,,833.41,860.76,154.30545454545458,18.639999999999997,18.639999999999997,0.0,0.0,,,,,,,,,,179.97774193548386,179.97774193548386,133903.44,11.0,11.0,,21.0,200.5,76.3258064516129,76.3258064516129,0.0,81.38709677419355,38.0,283.8,331.29999999999995,296.0500000000002,0.0,2024,10,2024-10-01
odisha,2024-01-01,,,,,6197.24,6033.080000000003,377.2435483870967,52.929999999999986,52.929999999999986,0.0,0.0,9540.0,0.0,0.0,0.0,0.0,2154.55,647.88,9540.0,12342.429999999998,1635.483870967742,260.0,1216800.0,43.0,38.0,,20.571428571428573,380.2414285714287,337.8553456221197,337.8208755760369,0.03447004608294933,0.6466820276497696,0.7941935483870967,4180.97,4545.279999999999,4450.050000000002,0.0,2024,1,2024-01-01
maharashtra,2018-01-01,,,,,10776.630000000001,11135.749999999996,320.126213592233,0.0,,,,25226.0,3460.0,0.0,0.0,7976.82,1400.0,2887.0,28686.0,40949.82,12822.354838709678,2529.2580645161293,9539832.0,157.0,116.0,,,,,,,,,,,,,2018,1,2018-01-01
uttarakhand,2024-06-01,,,,,1437.96,1282.02,195.80625,18.14,18.14,0.0,0.0,0.0,664.0,0.0,0.0,0.0,4035.35,936.59,664.0,5635.9400000000005,1500.1616666666664,1500.1616666666664,1080116.4,24.0,24.0,,,,,,,,,,,,,2024,6,2024-06-01
ladakh,2021-11-01,,,,,21.47,30.900000000000002,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.44,0.0,89.0,0.0,136.44,39.4,39.4,28368.0,2.0,2.0,,,,,,,,,,,,,2021,11,2021-11-01
rajasthan,2023-08-01,,,,,6026.99,5218.489999999997,261.87659999999994,4845.87,3405.649999999999,1424.5100000000002,15.710000000000004,9200.0,1022.8299999999999,0.0,1580.0,1180.0,411.0,23429.239999999998,11802.83,36823.07,3293.162258064517,1135.7429032258065,2450112.7200000007,94.0,83.0,,21.0,301.69874999999973,125.4042338709677,124.02879032258062,1.3754435483870968,56.25225806451611,0.4307661290322581,2966.3100000000004,2520.5299999999997,3563.1400000000012,35.0,2023,8,2023-08-01
ladakh,2024-09-01,,,,,57.800000000000004,54.000000000000014,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,50.79,0.0,139.79,69.56666666666666,69.56666666666666,50088.0,2.0,2.0,,,,,,,,,,,,,2024,9,2024-09-01
manipur,2019-07-01,,,,,37.0,72.85000000000002,70.5,0.0,,,,0.0,0.0,36.0,0.0,9.14,0.0,105.0,36.0,150.14,0.0,0.0,0.0,2.0,2.0,,,,,,,,,,,,,2019,7,2019-07-01
mizoram,2018-07-01,,,,,21.72,26.96999999999999,60.0,0.0,,,,0.0,0.0,0.0,0.0,36.67,0.0,60.0,0.0,96.67,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,2018,7,2018-07-01
chhatisgarh,2018-12-01,,,,,9203.619999999999,9306.21,303.7894736842105,0.0,,,,,,,,,,,,,9137.516129032258,173.2258064516129,6798312.0,123.0,94.0,,,,,,,,,,,,,2018,12,2018-12-01
uttarakhand,2018-06-01,,,,,1554.2800000000002,1523.3999999999994,200.30238095238096,0.0,,,,0.0,450.0,0.0,0.0,590.3100000000001,0.0,3756.35,450.0,4796.66,577.8966666666664,577.8966666666664,416085.59999999986,21.0,21.0,,,,,,,,,,,,,2018,6,2018-06-01
maharashtra,2019-02-01,,,,,9934.710000000003,10751.619999999999,322.35372549019615,0.0,,,,25226.0,3207.08,0.0,0.0,9301.54,1400.0,3047.0,28433.08,42181.62,12637.19928571429,2589.056428571429,8492197.920000004,129.0,87.0,16.316964285714285,22.1875,0.0,182.36294642857138,173.05877232142853,9.304084821428573,44.425714285714285,,0.0,0.0,6313.980000000001,29.0,2019,2,2019-02-01
lakshadweep,2023-11-01,,,,,4.499999999999999,0.0,26.829999999999988,0.0,,,,0.0,0.0,26.83,0.0,0.0,0.0,4.77,26.83,31.599999999999998,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,2023,11,2023-11-01
jharkhand,2023-11-01,,,,,2795.2,2813.3999999999996,243.8095238095238,0.0,0.0,0.0,0.0,4910.0,0.0,0.0,0.0,0.0,210.0,139.92000000000002,4910.0,5259.92,497.3333333333333,0.0,358080.0,23.0,22.0,,21.0,166.69750000000013,92.88379166666665,90.52608333333333,2.3577083333333335,0.7914285714285715,0.5246666666666667,1835.3799999999997,2016.6999999999998,1917.000000000001,96.0,2023,11,2023-11-01
meghalaya,2023-08-01,,,,,132.22,167.70999999999995,64.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,73.01,0.0,395.01,10.935483870967742,10.935483870967742,8136.0,5.0,5.0,,,,,,,,,,,,,2023,8,2023-08-01
maharashtra,2024-03-01,,,,,13570.869999999999,14492.460000000003,329.7926041666665,904.1199999999999,517.22,386.9000000000001,0.0,24006.010000000002,3207.08,0.0,0.0,1400.0,3047.0,14483.119999999999,27213.090000000004,46143.21000000001,7352.219032258062,3512.821935483872,5470050.959999998,142.0,125.0,,26.0,387.85391304347854,209.15499298737728,181.03302945301544,28.122005610098178,0.6176998597475457,0.5457223001402524,8489.35,9079.67,10636.720000000005,7.0,2024,3,2024-03-01
kerala,2024-09-01,,,,,717.23,736.5000000000001,127.88449999999999,57.019999999999996,38.59,18.429999999999996,0.0,0.0,533.5799999999999,159.96,0.0,0.0,1864.15,1604.2800000000002,693.54,4161.97,704.3149999999999,704.3149999999999,507106.79999999993,20.0,20.0,,,,,,,,,,,,,2024,9,2024-09-01
tripura,2019-03-01,,,,,643.8199999999999,491.3499999999999,226.42000000000004,0.0,,,,0.0,1132.1,0.0,0.0,21.1,0.0,0.0,1132.1,1153.1999999999998,144.36774193548385,144.36774193548385,107409.59999999999,5.0,5.0,,,,,,,,,,,,,2019,3,2019-03-01
lakshadweep,2025-02-01,,,,,4.4399999999999995,4.5,26.82999999999999,0.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,2025,2,2025-02-01
tamil nadu,2024-08-01,,,,,8322.97,9639.1,221.62311111111111,3256.9700000000007,1208.99,2047.98,0.0,10459.0,1027.18,211.7,3640.0,2440.0,2178.2,21141.47,15337.880000000001,41097.55,4465.544516129034,1189.4799999999998,3322365.120000001,151.0,136.0,,21.0,309.0166666666665,200.93413978494627,116.29086021505377,84.6465053763441,49.62903225806452,57.965053763440864,3994.7,3780.5000000000005,5474.290000000002,80.0,2024,8,2024-08-01
kerala,2023-10-01,,,,,451.18,641.0800000000002,127.8845,44.989999999999995,39.05999999999999,5.929999999999999,0.0,0.0,533.5799999999999,159.96,0.0,0.0,1864.15,1194.2,693.54,3751.8900000000003,808.0412903225806,808.0412903225806,601182.72,20.0,20.0,,,,,,,,,,,,,2023,10,2023-10-01
goa,2018-02-01,,,,,0.0,0.0,48.0,0.0,,,,0.0,48.0,0.0,0.0,0.76,0.0,0.0,48.0,48.76,0.0,,,1.0,1.0,,,,,,,,,,,,,2018,2,2018-02-01
jharkhand,2023-08-01,,,,,2958.87,2769.5300000000007,243.8095238095238,0.0,0.0,0.0,0.0,4910.0,0.0,0.0,0.0,0.0,210.0,139.9,4910.0,5259.9,692.5806451612904,94.6774193548387,515280.0,31.0,29.0,,20.0,158.71,158.01842741935485,155.48278225806453,2.5356451612903226,74.79520737327185,1.0063306451612903,1908.4899999999998,1759.8799999999997,1980.900000000001,31.0,2023,8,2023-08-01
kerala,2019-09-01,,,,,512.48,642.6000000000003,141.66888888888892,0.0,,,,0.0,533.5799999999999,159.96,0.0,426.6,0.0,1856.5,693.54,2976.64,990.0799999999999,990.0799999999999,712857.6,18.0,18.0,,,,,,,,,,,,,2019,9,2019-09-01
tripura,2024-04-01,,,,,430.63,617.0999999999999,213.52,0.27999999999999997,0.27999999999999997,0.0,0.0,0.0,1067.6,0.0,0.0,0.0,0.0,35.19,1067.6,1102.79,109.81333333333333,109.81333333333333,79065.6,5.0,5.0,,,,,,,,,,,,,2024,4,2024-04-01
